ts	pid	kind	api	rows	seconds
1789547169	3423	uncounted	train	100000	7.83
1789547174	3423	uncounted	train	100000	3.17
1789547178	3423	uncounted	train	100000	3.32
1789547182	3423	uncounted	train	100000	3.23
1789547186	3423	uncounted	train	100000	3.13
1789547191	3423	uncounted	train	100000	4.23
1789547196	3423	uncounted	train	100000	4.36
1789547201	3423	uncounted	train	100000	4.23
1789547206	3423	uncounted	train	100000	4.25
1789547214	3445	uncounted	train	100000	2.82
1789547217	3445	uncounted	train	100000	2.93
1789547220	3445	uncounted	train	100000	1.54
1789547227	3466	uncounted	train	100000	3.14
1789547231	3466	uncounted	train	100000	3.15
1789547235	3466	uncounted	train	100000	3.23
1789547249	3487	uncounted	train	100000	8.23
1789547256	3487	uncounted	train	100000	5.52
1789547268	3487	uncounted	train	100000	10.41
1789547278	3509	uncounted	train	100000	3.02
1789547282	3509	uncounted	train	100000	2.96
1789547285	3509	uncounted	train	100000	2.93
1789547289	3509	uncounted	train	100000	3.03
1789547297	3509	uncounted	train	100000	7.99
1789547308	3509	uncounted	train	100000	8.04
1789547318	3509	uncounted	train	100000	8.01
1789547327	3509	uncounted	train	100000	7.88
1789547332	3509	uncounted	train	100000	3.17
1789547336	3509	uncounted	train	100000	3.33
1789547340	3509	uncounted	train	100000	3.26
1789547344	3509	uncounted	train	100000	3.18
1789547353	3509	uncounted	train	100000	8.35
1789547363	3509	uncounted	train	100000	8.31
1789547373	3509	uncounted	train	100000	8.43
1789547384	3509	uncounted	train	100000	8.84
1789547390	3509	uncounted	train	100000	4.33
1789547395	3509	uncounted	train	100000	4.31
1789547400	3509	uncounted	train	100000	4.30
1789547405	3509	uncounted	train	100000	4.38
1789547417	3584	counted	train	100000	2.30
1789547420	3584	counted	train	100000	2.27
1789547422	3584	counted	train	100000	2.23
1789547424	3584	counted	train	100000	2.19
1789547431	3584	counted	train	100000	6.61
1789547438	3584	counted	train	100000	6.98
1789547445	3584	counted	train	100000	6.96
1789547452	3584	counted	train	100000	6.82
1789547454	3584	counted	train	100000	2.57
1789547457	3584	counted	train	100000	2.66
1789547460	3584	counted	train	100000	2.62
1789547462	3584	counted	train	100000	2.53
1789547469	3584	counted	train	100000	7.18
1789547476	3584	counted	train	100000	6.77
1789547484	3584	counted	train	100000	7.30
1789547491	3584	counted	train	100000	7.27
1789547495	3584	counted	train	100000	3.74
1789547498	3584	counted	train	100000	3.80
1789547502	3584	counted	train	100000	3.81
1789547506	3584	counted	train	100000	3.85
1789547530	3619	uncounted	train	100000	5.78
1789547533	3619	uncounted	train	100000	1.97
1789547537	3619	uncounted	train	100000	3.63
1789547541	3619	uncounted	train	100000	3.03
1789547549	3640	uncounted	train	100000	2.24
1789547553	3640	uncounted	train	100000	3.02
1789547561	3640	uncounted	train	100000	7.59
1789547571	3661	uncounted	train	100000	2.94
1789547574	3661	uncounted	train	100000	3.15
1789547583	3682	uncounted	train	90000	2.54
1789547586	3682	uncounted	train	90000	2.41
1789547589	3682	uncounted	train	90000	2.64
1789547593	3682	uncounted	train	90000	2.65
1789547602	3703	uncounted	train	100000	3.01
1789547606	3703	uncounted	train	90000	2.66
1789547609	3703	uncounted	train	100000	2.98
1789547612	3703	uncounted	train	90000	2.66
1789547616	3703	uncounted	train	100000	3.04
1789547619	3703	uncounted	train	90000	2.67
1789547623	3703	uncounted	train	100000	2.97
1789547626	3703	uncounted	train	90000	2.56
1789547637	3725	uncounted	train	100000	3.12
1789547640	3725	uncounted	train	100000	3.02
1789547644	3725	uncounted	train	100000	3.00
1789547653	3746	uncounted	train	100000	2.48
1789547659	3746	uncounted	train	100000	6.26
1789547669	3746	uncounted	train	100000	8.33
1789547680	3767	uncounted	train	100000	3.14
1789547684	3767	uncounted	train	100000	3.03
1789547688	3767	uncounted	train	100000	2.98
1789547691	3767	uncounted	train	100000	2.98
1789547700	3767	uncounted	train	100000	8.04
1789547710	3767	uncounted	train	100000	8.07
1789547719	3767	uncounted	train	100000	7.82
1789547729	3767	uncounted	train	100000	7.89
1789547733	3767	uncounted	train	100000	3.14
1789547737	3767	uncounted	train	100000	3.40
1789547741	3767	uncounted	train	100000	3.27
1789547745	3767	uncounted	train	100000	3.13
1789547754	3767	uncounted	train	100000	8.22
1789547764	3767	uncounted	train	100000	8.11
1789547775	3767	uncounted	train	100000	8.35
1789547784	3767	uncounted	train	100000	7.90
1789547790	3767	uncounted	train	100000	4.11
1789547795	3767	uncounted	train	100000	4.25
1789547800	3767	uncounted	train	100000	4.13
1789547805	3767	uncounted	train	100000	4.17
1789547809	3767	uncounted	train	100000	3.12
1789547813	3767	uncounted	train	100000	3.01
1789547816	3767	uncounted	train	100000	2.97
1789547820	3767	uncounted	train	100000	2.99
1789547828	3767	uncounted	train	100000	7.98
1789547838	3767	uncounted	train	100000	7.98
1789547848	3767	uncounted	train	100000	7.82
1789547858	3767	uncounted	train	100000	8.09
1789547863	3767	uncounted	train	100000	3.17
1789547867	3767	uncounted	train	100000	3.35
1789547871	3767	uncounted	train	100000	3.26
1789547875	3767	uncounted	train	100000	3.28
1789547884	3767	uncounted	train	100000	8.38
1789547894	3767	uncounted	train	100000	8.83
1789547905	3767	uncounted	train	100000	8.26
1789547914	3767	uncounted	train	100000	7.84
1789547924	3767	uncounted	train	100000	8.03
1789547934	3767	uncounted	train	100000	8.47
1789547944	3767	uncounted	train	100000	8.02
1789547954	3767	uncounted	train	100000	8.25
1789547964	3789	uncounted	train	100000	2.92
1789547968	3789	uncounted	train	100000	3.12
1789547972	3789	uncounted	train	100000	2.96
1789547975	3789	uncounted	train	100000	2.89
1789547979	3789	uncounted	train	100000	2.92
1789547982	3789	uncounted	train	100000	3.05
1789547991	3789	uncounted	train	100000	7.97
1789548001	3789	uncounted	train	100000	8.03
1789548010	3789	uncounted	train	100000	8.00
1789548020	3789	uncounted	train	100000	7.91
1789548030	3789	uncounted	train	100000	7.75
1789548040	3789	uncounted	train	100000	7.93
1789548045	3789	uncounted	train	100000	3.29
1789548049	3789	uncounted	train	100000	3.21
1789548053	3789	uncounted	train	100000	3.27
1789548057	3789	uncounted	train	100000	3.20
1789548060	3789	uncounted	train	100000	3.21
1789548064	3789	uncounted	train	100000	3.08
1789548073	3789	uncounted	train	100000	8.22
1789548083	3789	uncounted	train	100000	8.28
1789548093	3789	uncounted	train	100000	8.30
1789548103	3789	uncounted	train	100000	8.21
1789548113	3789	uncounted	train	100000	8.25
1789548123	3789	uncounted	train	100000	8.41
1789548130	3789	uncounted	train	100000	4.35
1789548135	3789	uncounted	train	100000	4.18
1789548140	3789	uncounted	train	100000	4.14
1789548145	3789	uncounted	train	100000	4.21
1789548150	3789	uncounted	train	100000	4.39
1789548155	3789	uncounted	train	100000	4.25
1789548164	3811	uncounted	train	100000	3.06
1789548168	3811	uncounted	train	100000	3.07
1789548172	3811	uncounted	train	100000	2.97
1789548175	3811	uncounted	train	100000	2.97
1789548184	3811	uncounted	train	100000	8.02
1789548194	3811	uncounted	train	100000	8.07
1789548204	3811	uncounted	train	100000	7.83
1789548213	3811	uncounted	train	100000	7.82
1789548218	3811	uncounted	train	100000	3.12
1789548222	3811	uncounted	train	100000	3.33
1789548226	3811	uncounted	train	100000	3.24
1789548230	3811	uncounted	train	100000	3.14
1789548239	3811	uncounted	train	100000	8.40
1789548249	3811	uncounted	train	100000	8.43
1789548259	3811	uncounted	train	100000	8.32
1789548269	3811	uncounted	train	100000	8.29
1789548275	3811	uncounted	train	100000	4.34
1789548280	3811	uncounted	train	100000	4.45
1789548285	3811	uncounted	train	100000	4.29
1789548290	3811	uncounted	train	100000	4.15
1789548293	3811	uncounted	train	100000	1.59
1789548295	3811	uncounted	train	100000	1.56
1789548303	3833	uncounted	train	100000	3.12
1789548307	3833	uncounted	train	100000	3.19
1789548315	3854	uncounted	train	100000	2.96
1789548320	3854	uncounted	train	100000	3.65
1789548328	3875	uncounted	train	100000	3.19
1789548337	3875	uncounted	train	100000	8.42
1789548343	3875	uncounted	train	100000	3.70
1789548353	3932	exempt	train	100000	2.49
1789548355	3932	exempt	train	100000	2.43
1789548358	3932	exempt	train	100000	2.57
1789548360	3932	exempt	train	100000	2.55
1789548368	3932	exempt	train	100000	7.30
1789548375	3932	exempt	train	100000	7.13
1789548382	3932	exempt	train	100000	7.26
1789548389	3932	exempt	train	100000	7.24
1789548392	3932	exempt	train	100000	2.62
1789548395	3932	exempt	train	100000	2.73
1789548398	3932	exempt	train	100000	2.69
1789548400	3932	exempt	train	100000	2.62
1789548408	3932	exempt	train	100000	7.57
1789548415	3932	exempt	train	100000	7.59
1789548423	3932	exempt	train	100000	7.57
1789548430	3932	exempt	train	100000	7.11
1789548434	3932	exempt	train	100000	3.52
1789548438	3932	exempt	train	100000	3.75
1789548441	3932	exempt	train	100000	3.74
1789548445	3932	exempt	train	100000	3.62
